주문 번호,주문 일자,배송 일자,배송 방법,고객번호,고객명,고객 세그먼트,시군구,시도,국가,제품 코드,제품 대분류,제품 중분류,제품명,관리자,반품?,매출,수량,할인율,수익
IN-2024-13121,2/14/24,2/14/24,당일 배송,LC-16930,민주혁,기업 고객,괴산군,충청북도,대한민국,OFF-FA-10003962,사무용품,파스너,"Accos Thumb Tacks, Assorted Sizes",Luke,,22705.2,2,0,1530
IN-2024-14423,10/29/24,10/30/24,특급 배송,DL-12925,양용수,소비자,수성구,대구광역시,대한민국,FUR-FU-10002362,가구,가구류,"Advantus Door Stop, Black",Kai,,134117.352,4,0.27,25670.952
ID-2024-68267,5/19/24,5/25/24,표준 배송,AC-10660,임영선,소비자,북구,광주광역시,대한민국,TEC-AC-10004652,사무기기,악세사리,"Belkin Mouse, Erganomic",Edwin,,157161.6,8,0.5,-88128
ID-2024-38069,5/31/24,6/5/24,표준 배송,JB-16000,백선재,소비자,유성구,대전광역시,대한민국,TEC-CO-10000660,사무기기,복사기,"Brother Fax and Copier, Laser",Luke,,253915.74,2,0.35,-62549.46
ID-2024-38069,5/31/24,6/5/24,표준 배송,JB-16000,백선재,소비자,유성구,대전광역시,대한민국,OFF-AR-10000851,사무용품,필기구,"Sanford Sketch Pad, Blue",Luke,,153085.68,6,0.45,-64113.12
ID-2024-38069,5/31/24,6/5/24,표준 배송,JB-16000,백선재,소비자,유성구,대전광역시,대한민국,TEC-PH-10002152,사무기기,전화기,"Apple Headset, Cordless",Luke,,349344.9,6,0.25,27861.3
IN-2024-16054,10/11/24,10/13/24,빠른 배송,PS-18760,한성주,소비자,남구,광주광역시,대한민국,FUR-BO-10001541,가구,책장,"Bush Stackable Bookrack, Traditional",Edwin,,1049844.078,9,0.07,11035.278
IN-2024-63010,12/2/24,12/6/24,표준 배송,ME-17320,장성혜,홈 오피스,이천시,경기도,대한민국,OFF-EN-10003715,사무용품,봉투,"Kraft Manila Envelope, Set of 50",Simon,,81059.4,3,0,9639
IN-2024-63010,12/2/24,12/6/24,표준 배송,ME-17320,장성혜,홈 오피스,이천시,경기도,대한민국,TEC-MA-10003801,사무기기,전산기기,"StarTech Card Printer, Red",Simon,,983178,6,0,275216.4
ID-2024-37579,8/11/24,8/16/24,빠른 배송,RA-19915,송가람,소비자,부산진구,부산광역시,대한민국,TEC-AC-10003451,사무기기,악세사리,"Logitech Flash Drive, Erganomic",Kai,,31775.04,2,0.45,-599.76
IN-2024-33281,8/26/24,8/30/24,표준 배송,RK-19300,손아라,소비자,종로구,서울특별시,대한민국,FUR-CH-10003097,가구,의자,"Hon Rocking Chair, Black",Simon,,353035.26,3,0.1,50921.46
ID-2024-36473,10/24/24,10/26/24,특급 배송,RB-19435,권명섭,소비자,안산시,경기도,대한민국,OFF-PA-10003969,사무용품,종이,"Green Bar Note Cards, 8.5 x 11",Simon,,32111.64,2,0.47,-1854.36
ID-2024-36473,10/24/24,10/26/24,특급 배송,RB-19435,권명섭,소비자,안산시,경기도,대한민국,OFF-AR-10001535,사무용품,필기구,"Binney & Smith Sketch Pad, Blue",Simon,,172449.36,5,0.27,-40220.64
ID-2024-36473,10/24/24,10/26/24,특급 배송,RB-19435,권명섭,소비자,안산시,경기도,대한민국,FUR-BO-10002277,가구,책장,"Bush Floating Shelf Set, Mobile",Simon,,659428.776,4,0.07,-14260.824
ID-2024-36473,10/24/24,10/26/24,특급 배송,RB-19435,권명섭,소비자,안산시,경기도,대한민국,OFF-SU-10003527,사무용품,일반 사무용품,"Elite Ruler, Easy Grip",Simon,,58352.364,7,0.47,-25399.836
IN-2024-22606,8/11/24,8/11/24,당일 배송,RC-19960,강하리,소비자,울릉군,경상북도,대한민국,OFF-ST-10000546,사무용품,수납용품,"Tenex Lockers, Wire Frame",Kai,,829137.6,4,0,364752
IN-2024-22606,8/11/24,8/11/24,당일 배송,RC-19960,강하리,소비자,울릉군,경상북도,대한민국,TEC-AC-10000861,사무기기,악세사리,"SanDisk Router, Erganomic",Kai,,259243.2,1,0,41463
ID-2024-20576,5/2/24,5/8/24,표준 배송,JB-16000,백선재,소비자,유성구,대전광역시,대한민국,TEC-AC-10004848,사무기기,악세사리,"SanDisk Memory Card, Erganomic",Luke,,59584.932,1,0.47,-42741.468
IN-2024-14374,12/15/24,12/19/24,표준 배송,EM-14065,한민,소비자,속초시,강원도,대한민국,TEC-AC-10001352,사무기기,악세사리,"SanDisk Numeric Keypad, Bluetooth",Marco,,112914,2,0,12362.4
IN-2024-14374,12/15/24,12/19/24,표준 배송,EM-14065,한민,소비자,속초시,강원도,대한민국,OFF-BI-10000721,사무용품,바인더,"Ibico Binder Covers, Recycled",Marco,,114321.6,8,0,4406.4
IN-2024-14374,12/15/24,12/19/24,표준 배송,EM-14065,한민,소비자,속초시,강원도,대한민국,OFF-SU-10002649,사무용품,일반 사무용품,"Elite Shears, Serrated",Marco,,401257.8,9,0,148440.6
ID-2024-35052,8/21/24,8/28/24,표준 배송,SH-20635,배인영,기업 고객,동두천시,경기도,대한민국,OFF-AR-10003446,사무용품,필기구,"BIC Highlighters, Water Color",Simon,,131704.848,8,0.27,-48712.752
ID-2024-35052,8/21/24,8/28/24,표준 배송,SH-20635,배인영,기업 고객,동두천시,경기도,대한민국,OFF-LA-10000732,사무용품,라벨,"Novimex Round Labels, 5000 Label Set",Simon,,10801.188,3,0.47,-3336.012
ID-2024-35052,8/21/24,8/28/24,표준 배송,SH-20635,배인영,기업 고객,동두천시,경기도,대한민국,OFF-PA-10000127,사무용품,종이,"SanDisk Parchment Paper, Multicolor",Simon,,29387.016,3,0.47,-5588.784
ID-2024-35052,8/21/24,8/28/24,표준 배송,SH-20635,배인영,기업 고객,동두천시,경기도,대한민국,FUR-BO-10000699,가구,책장,"Sauder 3-Shelf Cabinet, Traditional",Simon,,474337.944,3,0.07,20386.944
ID-2024-35052,8/21/24,8/28/24,표준 배송,SH-20635,배인영,기업 고객,동두천시,경기도,대한민국,TEC-MA-10000473,사무기기,전산기기,"Epson Receipt Printer, Durable",Simon,,495895.95,5,0.17,131296.95
IN-2024-39714,10/6/24,10/11/24,표준 배송,GT-14755,홍휘재,소비자,계룡시,충청남도,대한민국,FUR-BO-10004773,가구,책장,"Ikea Floating Shelf Set, Mobile",Luke,,176317.2,1,0,58170.6
IN-2024-28570,12/4/24,12/9/24,표준 배송,NR-18550,박의수,소비자,동구,인천광역시,대한민국,OFF-AR-10003021,사무용품,필기구,"BIC Sketch Pad, Water Color",Simon,,87246.72,3,0.45,1505.52
IN-2024-28038,6/5/24,6/12/24,표준 배송,DH-13075,최나래,기업 고객,서구,대전광역시,대한민국,FUR-CH-10004365,가구,의자,"Novimex Rocking Chair, Black",Luke,,131580,1,0,21052.8
IN-2024-48625,4/1/24,4/5/24,표준 배송,JF-15415,송동구,소비자,강화군,인천광역시,대한민국,OFF-LA-10002630,사무용품,라벨,"Novimex Legal Exhibit Labels, Laser Printer Compatible",Simon,,64076.4,6,0,9547.2
IN-2024-48625,4/1/24,4/5/24,표준 배송,JF-15415,송동구,소비자,강화군,인천광역시,대한민국,FUR-TA-10001633,가구,탁자,"Bevis Wood Table, with Bottom Storage",Simon,,2666982.78,7,0.3,-838400.22
IN-2024-48625,4/1/24,4/5/24,표준 배송,JF-15415,송동구,소비자,강화군,인천광역시,대한민국,TEC-PH-10004618,사무기기,전화기,"Motorola Speaker Phone, VoIP",Simon,,529869.6,4,0,95349.6
IN-2024-17426,6/18/24,6/22/24,표준 배송,DS-13030,오아란,홈 오피스,강남구,서울특별시,대한민국,FUR-BO-10004699,가구,책장,"Dania 3-Shelf Cabinet, Mobile",Simon,,881096.4,6,0,0
IN-2024-48310,11/12/24,11/16/24,표준 배송,JK-16090,장재선,소비자,동구,인천광역시,대한민국,OFF-LA-10002289,사무용품,라벨,"Hon Shipping Labels, Adjustable",Simon,,9455.4,1,0,826.2
IN-2024-48310,11/12/24,11/16/24,표준 배송,JK-16090,장재선,소비자,동구,인천광역시,대한민국,FUR-CH-10004600,가구,의자,"Harbour Creations Chairmat, Red",Simon,,367200,5,0,172584
IN-2024-48310,11/12/24,11/16/24,표준 배송,JK-16090,장재선,소비자,동구,인천광역시,대한민국,OFF-BI-10003367,사무용품,바인더,"Wilson Jones Binder, Recycled",Simon,,27295.2,2,0,11995.2
IN-2024-48310,11/12/24,11/16/24,표준 배송,JK-16090,장재선,소비자,동구,인천광역시,대한민국,FUR-BO-10001342,가구,책장,"Safco Corner Shelving, Metal",Simon,,303796.8,2,0,0
IN-2024-48310,11/12/24,11/16/24,표준 배송,JK-16090,장재선,소비자,동구,인천광역시,대한민국,OFF-LA-10002596,사무용품,라벨,"Harbour Creations Round Labels, Laser Printer Compatible",Simon,,13770,2,0,3855.6
IN-2024-34282,11/20/24,11/26/24,표준 배송,TW-21025,박동광,홈 오피스,예산군,충청남도,대한민국,OFF-BI-10002190,사무용품,바인더,"Wilson Jones Binder, Durable",Luke,,103672.8,7,0,29988
IN-2024-71690,11/11/24,11/11/24,당일 배송,EJ-13720,박강혜,소비자,서귀포시,제주특별자치도,대한민국,FUR-CH-10002510,가구,의자,"Office Star Steel Folding Chair, Adjustable",Edwin,,561130.56,8,0.27,145949.76
IN-2024-52391,6/5/24,6/12/24,표준 배송,DP-13390,최찬호,홈 오피스,서구,부산광역시,대한민국,OFF-AR-10004651,사무용품,필기구,"Boston Pens, Fluorescent",Kai,,85263.84,6,0.1,3745.44
IN-2024-52391,6/5/24,6/12/24,표준 배송,DP-13390,최찬호,홈 오피스,서구,부산광역시,대한민국,FUR-TA-10000962,가구,탁자,"Hon Conference Table, Adjustable Height",Kai,,659500.38,1,0.3,-56539.62
IN-2024-52391,6/5/24,6/12/24,표준 배송,DP-13390,최찬호,홈 오피스,서구,부산광역시,대한민국,FUR-TA-10001433,가구,탁자,"Bevis Round Table, with Bottom Storage",Kai,,369987.66,1,0.3,-121570.74
IN-2024-52391,6/5/24,6/12/24,표준 배송,DP-13390,최찬호,홈 오피스,서구,부산광역시,대한민국,TEC-AC-10002852,사무기기,악세사리,"Belkin Memory Card, Erganomic",Kai,,103385.16,1,0.1,29853.36
IN-2024-37194,11/3/24,11/6/24,특급 배송,SZ-20035,백혜슬,홈 오피스,동래구,부산광역시,대한민국,TEC-CO-10000172,사무기기,복사기,"Hewlett Ink, Digital",Kai,,816946.56,6,0.1,272205.36
IN-2024-24853,12/5/24,12/11/24,표준 배송,MM-18055,서연성,소비자,제주시,제주특별자치도,대한민국,OFF-FA-10004447,사무용품,파스너,"Advantus Rubber Bands, Metal",Edwin,,61359.12,4,0.1,15581.52
IN-2024-24853,12/5/24,12/11/24,표준 배송,MM-18055,서연성,소비자,제주시,제주특별자치도,대한민국,TEC-MA-10002242,사무기기,전산기기,"StarTech Calculator, Durable",Edwin,,110380.32,3,0.1,-12264.48
IN-2024-24853,12/5/24,12/11/24,표준 배송,MM-18055,서연성,소비자,제주시,제주특별자치도,대한민국,OFF-BI-10000006,사무용품,바인더,"Ibico Binder, Durable",Edwin,,93525.84,6,0.1,11273.04
IN-2024-55065,11/26/24,11/30/24,표준 배송,PG-18820,반미애,소비자,공주시,충청남도,대한민국,TEC-CO-10000594,사무기기,복사기,"Hewlett Fax and Copier, Laser",Luke,,1180364.4,6,0,306795.6
IN-2024-55065,11/26/24,11/30/24,표준 배송,PG-18820,반미애,소비자,공주시,충청남도,대한민국,TEC-MA-10002148,사무기기,전산기기,"Epson Printer, Durable",Luke,,1875963.6,7,0,243759.6
IN-2024-55065,11/26/24,11/30/24,표준 배송,PG-18820,반미애,소비자,공주시,충청남도,대한민국,OFF-ST-10003547,사무용품,수납용품,"Smead Shelving, Blue",Luke,,149725.8,3,0,65820.6
IN-2024-55065,11/26/24,11/30/24,표준 배송,PG-18820,반미애,소비자,공주시,충청남도,대한민국,OFF-AR-10003536,사무용품,필기구,"Stanley Pencil Sharpener, Water Color",Luke,,228153.6,8,0,47736
ID-2024-56472,10/15/24,10/20/24,표준 배송,BF-11170,조민주,홈 오피스,남구,부산광역시,대한민국,OFF-AR-10000054,사무용품,필기구,"Sanford Pencil Sharpener, Water Color",Kai,,53244,4,0.5,-14932.8
IN-2024-30593,9/12/24,9/16/24,표준 배송,JF-15490,윤성혜,소비자,괴산군,충청북도,대한민국,OFF-BI-10003018,사무용품,바인더,"Avery Binder, Clear",Luke,,102118.32,9,0.1,42907.32
IN-2024-30593,9/12/24,9/16/24,표준 배송,JF-15490,윤성혜,소비자,괴산군,충청북도,대한민국,TEC-CO-10003506,사무기기,복사기,"HP Fax Machine, Laser",Luke,,1101379.68,4,0.1,281422.08
IN-2024-30593,9/12/24,9/16/24,표준 배송,JF-15490,윤성혜,소비자,괴산군,충청북도,대한민국,TEC-CO-10004404,사무기기,복사기,"Brother Copy Machine, High-Speed",Luke,,481564.44,2,0.1,165833.64
ID-2024-47491,7/10/24,7/15/24,표준 배송,SP-20545,문경헌,기업 고객,고양시,경기도,대한민국,OFF-BI-10001808,사무용품,바인더,"Ibico Index Tab, Clear",Simon,,30172.824,4,0.17,-5200.776
ID-2024-47491,7/10/24,7/15/24,표준 배송,SP-20545,문경헌,기업 고객,고양시,경기도,대한민국,OFF-AR-10000027,사무용품,필기구,"Boston Pencil Sharpener, Easy-Erase",Simon,,202449.294,9,0.27,47123.694
IN-2024-73888,7/17/24,7/21/24,표준 배송,EB-13705,박혜미,기업 고객,안양시,경기도,대한민국,OFF-BI-10000721,사무용품,바인더,"Ibico Binder Covers, Recycled",Simon,,28580.4,2,0,1101.6
IN-2024-50473,8/28/24,8/29/24,특급 배송,AP-10915,반현재,소비자,중구,인천광역시,대한민국,OFF-LA-10000658,사무용품,라벨,"Avery Shipping Labels, 5000 Label Set",Simon,,24969.6,2,0,8935.2
IN-2024-50473,8/28/24,8/29/24,특급 배송,AP-10915,반현재,소비자,중구,인천광역시,대한민국,FUR-CH-10000602,가구,의자,"Novimex Executive Leather Armchair, Red",Simon,,2816424,6,0,112546.8
IN-2024-50473,8/28/24,8/29/24,특급 배송,AP-10915,반현재,소비자,중구,인천광역시,대한민국,TEC-CO-10001654,사무기기,복사기,"Hewlett Wireless Fax, Digital",Simon,,774853.2,2,0,317689.2
IN-2024-46875,9/11/24,9/12/24,특급 배송,AP-10915,반현재,소비자,중구,인천광역시,대한민국,FUR-CH-10002573,가구,의자,"Office Star Executive Leather Armchair, Adjustable",Simon,,948600,2,0,161262
ID-2024-16173,3/10/24,3/14/24,표준 배송,ER-13855,송소은,기업 고객,김포시,경기도,대한민국,TEC-CO-10000764,사무기기,복사기,"Brother Fax Machine, Color",Simon,,815949,5,0.5,-620262
ID-2024-16173,3/10/24,3/14/24,표준 배송,ER-13855,송소은,기업 고객,김포시,경기도,대한민국,OFF-FA-10000577,사무용품,파스너,"Stockwell Push Pins, 12 Pack",Simon,,13678.2,2,0.5,-30.6
ID-2024-16173,3/10/24,3/14/24,표준 배송,ER-13855,송소은,기업 고객,김포시,경기도,대한민국,OFF-EN-10001154,사무용품,봉투,"Kraft Clasp Envelope, Set of 50",Simon,,18360,4,0.5,-17625.6
ID-2024-53840,12/23/24,12/27/24,빠른 배송,MH-17440,류정미,기업 고객,울진군,경상북도,대한민국,OFF-FA-10003817,사무용품,파스너,"Stockwell Clamps, Metal",Kai,,34810.56,2,0.1,-1603.44
IN-2024-43018,5/13/24,5/16/24,빠른 배송,JK-15640,장서희,홈 오피스,수원시,경기도,대한민국,OFF-BI-10004534,사무용품,바인더,"Wilson Jones Binding Machine, Recycled",Simon,,83508.624,2,0.17,15087.024
IN-2024-39693,11/17/24,11/22/24,표준 배송,CM-12235,정단비,소비자,서초구,서울특별시,대한민국,OFF-AP-10000935,사무용품,가전,"Cuisinart Toaster, White",Simon,,157896,3,0,17350.2
IN-2024-65992,11/18/24,11/22/24,표준 배송,Co-12640,소연우,소비자,가평군,경기도,대한민국,TEC-AC-10000483,사무기기,악세사리,"SanDisk Memory Card, Bluetooth",Simon,,229316.4,2,0,6854.4
IN-2024-65992,11/18/24,11/22/24,표준 배송,Co-12640,소연우,소비자,가평군,경기도,대한민국,OFF-BI-10000561,사무용품,바인더,"Acco Binding Machine, Durable",Simon,,268209,5,0,112608
IN-2024-65992,11/18/24,11/22/24,표준 배송,Co-12640,소연우,소비자,가평군,경기도,대한민국,FUR-FU-10001351,가구,가구류,"Rubbermaid Photo Frame, Black",Simon,,158355,3,0,25336.8
IN-2024-65992,11/18/24,11/22/24,표준 배송,Co-12640,소연우,소비자,가평군,경기도,대한민국,OFF-LA-10001672,사무용품,라벨,"Avery Legal Exhibit Labels, Alphabetical",Simon,,56916,5,0,6732
IN-2024-65992,11/18/24,11/22/24,표준 배송,Co-12640,소연우,소비자,가평군,경기도,대한민국,OFF-EN-10000699,사무용품,봉투,"Cameo Interoffice Envelope, Set of 50",Simon,,387028.8,8,0,177969.6
IN-2024-65992,11/18/24,11/22/24,표준 배송,Co-12640,소연우,소비자,가평군,경기도,대한민국,TEC-PH-10000780,사무기기,전화기,"Cisco Smart Phone, with Caller ID",Simon,,667324.8,1,0,273594.6
IN-2024-65992,11/18/24,11/22/24,표준 배송,Co-12640,소연우,소비자,가평군,경기도,대한민국,TEC-AC-10004012,사무기기,악세사리,"Enermax Flash Drive, Erganomic",Simon,,200583,5,0,84150
IN-2024-65992,11/18/24,11/22/24,표준 배송,Co-12640,소연우,소비자,가평군,경기도,대한민국,OFF-SU-10000062,사무용품,일반 사무용품,"Stiletto Scissors, High Speed",Simon,,72246.6,3,0,1377
IN-2024-65992,11/18/24,11/22/24,표준 배송,Co-12640,소연우,소비자,가평군,경기도,대한민국,OFF-FA-10001026,사무용품,파스너,"Stockwell Paper Clips, Assorted Sizes",Simon,,68850,5,0,6885
IN-2024-58831,9/16/24,9/18/24,빠른 배송,BP-11230,오혜슬,소비자,구리시,경기도,대한민국,OFF-BI-10000168,사무용품,바인더,"Cardinal Hole Reinforcements, Recycled",Simon,,11628,2,0,2876.4
IN-2024-58831,9/16/24,9/18/24,빠른 배송,BP-11230,오혜슬,소비자,구리시,경기도,대한민국,OFF-SU-10001709,사무용품,일반 사무용품,"Kleencut Scissors, High Speed",Simon,,68207.4,3,0,29284.2
IN-2024-25091,6/27/24,6/27/24,당일 배송,SJ-20215,유아현,소비자,고성군,경상남도,대한민국,FUR-CH-10002344,가구,의자,"Novimex Rocking Chair, Adjustable",Kai,,273196.8,2,0,111996
IN-2024-25091,6/27/24,6/27/24,당일 배송,SJ-20215,유아현,소비자,고성군,경상남도,대한민국,TEC-CO-10004961,사무기기,복사기,"HP Wireless Fax, Color",Kai,,1475532,4,0,678708
IN-2024-25091,6/27/24,6/27/24,당일 배송,SJ-20215,유아현,소비자,고성군,경상남도,대한민국,OFF-LA-10002741,사무용품,라벨,"Avery Color Coded Labels, Adjustable",Kai,,34241.4,3,0,8812.8
ID-2024-42577,4/3/24,4/7/24,표준 배송,EM-13810,주혜진,기업 고객,광진구,서울특별시,대한민국,OFF-FA-10003716,사무용품,파스너,"OIC Rubber Bands, Metal",Simon,,63121.68,4,0.1,-6401.52
ID-2024-42577,4/3/24,4/7/24,표준 배송,EM-13810,주혜진,기업 고객,광진구,서울특별시,대한민국,TEC-CO-10002316,사무기기,복사기,"Brother Personal Copier, Laser",Simon,,1442903.22,11,0.1,240231.42
ID-2024-15186,4/16/24,4/23/24,표준 배송,JK-15730,박진후,소비자,서대문구,서울특별시,대한민국,OFF-EN-10000615,사무용품,봉투,"Jiffy Mailers, Security-Tint",Simon,Yes,66596.31,3,0.45,-39983.49
ID-2024-15186,4/16/24,4/23/24,표준 배송,JK-15730,박진후,소비자,서대문구,서울특별시,대한민국,TEC-PH-10002991,사무기기,전화기,"Apple Smart Phone, Full Size",Simon,Yes,1460101.95,3,0.25,-350469.45
IN-2024-61869,8/25/24,8/29/24,표준 배송,CK-12595,유휘재,소비자,정선군,강원도,대한민국,OFF-PA-10004613,사무용품,종이,"Green Bar Note Cards, Premium",Marco,,246124.98,9,0.1,2671.38
IN-2024-61869,8/25/24,8/29/24,표준 배송,CK-12595,유휘재,소비자,정선군,강원도,대한민국,OFF-ST-10001707,사무용품,수납용품,"Smead Shelving, Single Width",Marco,,44945.28,1,0.1,-3004.92
IN-2024-61869,8/25/24,8/29/24,표준 배송,CK-12595,유휘재,소비자,정선군,강원도,대한민국,OFF-BI-10001744,사무용품,바인더,"Acco Binding Machine, Economy",Marco,,93801.24,2,0.1,1022.04
IN-2024-61869,8/25/24,8/29/24,표준 배송,CK-12595,유휘재,소비자,정선군,강원도,대한민국,FUR-BO-10003783,가구,책장,"Dania Library with Doors, Pine",Marco,,1001767.5,3,0.1,89000.1
IN-2024-61869,8/25/24,8/29/24,표준 배송,CK-12595,유휘재,소비자,정선군,강원도,대한민국,OFF-BI-10004589,사무용품,바인더,"Avery Binding Machine, Economy",Marco,,224175.6,5,0.1,9822.6
